layer_order,mlp_layers,mlp_solver,logistic_regressions,svc_kernel,xgb_estimators,rf_estimators,early_stopping_iterations,positions,mean_accuracy,max_accuracy,min_accuracy,std_accuracy,max_false_negative,max_false_positive,max_true_negative,max_true_positive,mean_false_negative,mean_false_positive,mean_true_negative,mean_true_positive,min_false_negative,min_false_positive,min_true_negative,min_true_positive,neg_max_f1,neg_max_precision,neg_max_recall,neg_mean_f1,neg_mean_precision,neg_mean_recall,neg_min_f1,neg_min_precision,neg_min_recall,neg_std_f1,neg_std_precision,neg_std_recall,pos_max_f1,pos_max_precision,pos_max_recall,pos_mean_f1,pos_mean_precision,pos_mean_recall,pos_min_f1,pos_min_precision,pos_min_recall,pos_std_f1,pos_std_precision,pos_std_recall,std_false_negative,std_false_positive,std_true_negative,std_true_positive
logit3=>logit2=>rf,,,"(0, 1)",,,[44],1,"[5, 3, 6]",0.6963276836158192,0.7288135593220338,0.6610169491525424,0.026005582824183544,47,26,100,34,36.25,17.5,93.0,30.25,25,12,89,28,0.806451612903226,0.7863247863247863,0.8928571428571429,0.775508844581072,0.7217420421694318,0.8430849766717164,0.7478991596638657,0.6544117647058824,0.7796610169491526,0.021750015489657527,0.04744653303244838,0.0436406469099533,0.5714285714285714,0.7073170731707317,0.576271186440678,0.5296495956873316,0.6422888667662187,0.460879889989427,0.4827586206896552,0.5666666666666667,0.37333333333333335,0.0331857203467078,0.055904983753871845,0.07308985468203907,7.790218225441442,5.5901699437494745,4.183300132670378,2.277608394786075
logit3=>xgb=>svc=>svc=>logit1=>rf,,,"(1, 0)","['rbf', 'poly']",[80],[60],1,"[5, 2, 4, 4, 1, 6]",0.6694915254237289,0.7175141242937854,0.6101694915254238,0.03842223307552385,46,26,102,31,36.5,22.0,91.0,27.5,26,15,80,25,0.8031496062992126,0.796875,0.8543689320388349,0.7553308133858381,0.7138878400278686,0.8059812760055478,0.6986899563318776,0.6349206349206349,0.7766990291262136,0.0375812883631689,0.06393422409216751,0.030513497381117693,0.5166666666666667,0.6739130434782609,0.49019607843137253,0.48543272171253826,0.5582841832385128,0.4359084316514657,0.448,0.5,0.3783783783783784,0.02578277228476391,0.06921814766340205,0.04169781085665623,8.261355820929152,4.183300132670378,8.06225774829855,2.29128784747792
rf=>xgb=>logit1=>logit2=>xgb=>logit1=>logit3,,,"(2, 1)",,"[48, 100]",[45],1,"[6, 2, 1, 3, 2, 1, 5]",0.6581920903954802,0.7062146892655368,0.615819209039548,0.03208422794237445,44,29,92,34,35.0,25.5,84.0,32.5,31,21,78,31,0.7796610169491525,0.7479674796747967,0.8141592920353983,0.734650732853771,0.706139676383158,0.7669009782817695,0.6964285714285714,0.639344262295082,0.7387387387387387,0.02966947670678389,0.04038500302805012,0.028796360307915075,0.559322033898305,0.6111111111111112,0.515625,0.5188442234417796,0.5619408369408369,0.4841043851981352,0.47692307692307695,0.5333333333333333,0.41333333333333333,0.02962837618673004,0.03055491667574646,0.04193241426812254,5.244044240850758,3.2015621187164243,5.0990195135927845,1.118033988749895
logit2=>rf=>mlp=>logit3=>logit2=>mlp,"[[64, 1], [55, 72]]","['adam', 'lbfgs']","(0, 2)",[],[],[104],1,"[3, 6, 0, 5, 3, 0]",0.6892655367231638,0.7231638418079096,0.6666666666666666,0.022242960096078568,36,31,93,42,30.0,25.0,85.0,37.0,23,21,79,30,0.7782805429864253,0.7889908256880734,0.8157894736842105,0.7550324702008763,0.7400797687574864,0.7725724932961775,0.728110599078341,0.6949152542372882,0.7181818181818181,0.02196274097317851,0.03331354045002689,0.03570976483850462,0.6315789473684211,0.6271186440677966,0.6461538461538462,0.5719609657853991,0.5975359635379576,0.5528207974129054,0.5263157894736842,0.5571428571428572,0.47619047619047616,0.037992016006933575,0.027375612490078045,0.06624443621152798,4.949747468305833,3.9370039370059056,5.244044240850758,4.415880433163924
mlp=>svc=>rf=>logit1=>logit3,"[[139, 13, 101]]",['lbfgs'],"(1, 0)",['linear'],,[17],1,"[0, 4, 6, 1, 5]",0.6666666666666666,0.7175141242937854,0.6271186440677966,0.032700104245170156,43,28,99,32,37.5,21.5,89.75,28.25,32,7,79,26,0.7983870967741936,0.7398373983739838,0.9339622641509434,0.7514547321070043,0.7052238973755107,0.8082350365121954,0.7053571428571429,0.6752136752136753,0.7383177570093458,0.03302430045332617,0.023319406478544972,0.07486712986398064,0.5283018867924529,0.8,0.4576271186440678,0.4896656691113195,0.5883333333333334,0.43045864641710907,0.46017699115044247,0.5,0.39436619718309857,0.0250415331245891,0.12278029157808677,0.02769595538456609,3.905124837953327,8.5,7.119515432949071,2.277608394786075
svc=>logit3=>mlp=>svc,"[[145, 144]]",['sgd'],"(0, 0)","['poly', 'poly']",[],[],3,"[4, 5, 0, 4]",0.6638418079096045,0.7231638418079096,0.615819209039548,0.03842223307552386,65,3,118,12,57.25,2.25,107.5,10.0,48,1,100,9,0.8280701754385965,0.7108433734939759,0.9915966386554622,0.7825454321376707,0.6523704244587778,0.9790628059259603,0.746268656716418,0.6060606060606061,0.970873786407767,0.029475454703563764,0.03766586438074195,0.008398836008248575,0.2898550724637681,0.9090909090909091,0.1724137931034483,0.2530698924977162,0.8193181818181818,0.14994808609064914,0.2093023255813954,0.75,0.12162162162162163,0.03399840375797106,0.05752963663112335,0.02243035738876485,6.057020719792859,0.82915619758885,6.689544080129826,1.224744871391589
logit3=>logit2=>rf=>xgb=>xgb=>logit2,,,"(0, 2)",[],"[8, 44]",[90],2,"[5, 3, 6, 2, 2, 3]",0.7019774011299434,0.7288135593220338,0.655367231638418,0.027785756458906786,40,24,100,33,33.75,19.0,94.25,30.0,27,13,83,26,0.8000000000000002,0.784,0.8807339449541285,0.7804031373125274,0.735875218674129,0.8323867959185715,0.7312775330396476,0.6747967479674797,0.7980769230769231,0.028455003722570395,0.03972412644374252,0.0338711752947734,0.5789473684210527,0.717391304347826,0.509090909090909,0.5317128156761197,0.6144682612073916,0.4717794468400527,0.5048543689320388,0.5384615384615384,0.4406779661016949,0.028137346828014505,0.06507011540209148,0.027070073677229835,4.656984002549289,4.06201920231798,6.6473679001541655,3.082207001484488
logit3=>logit2=>xgb=>logit2,[],[],"(0, 2)",,[27],,3,"[5, 3, 2, 3]",0.6807909604519774,0.6949152542372882,0.6666666666666666,0.010185173094531073,45,20,96,32,40.75,15.75,93.0,27.5,39,12,91,24,0.7711864406779662,0.7014925373134329,0.8888888888888888,0.7669873258244383,0.695585900285805,0.8554361823229748,0.7551867219917012,0.6808510638297872,0.8198198198198198,0.006818241746105146,0.008528955371782748,0.024483318353482744,0.5423728813559323,0.6808510638297872,0.4507042253521127,0.4920752339006426,0.6374731980867557,0.4026515740066023,0.4571428571428571,0.574468085106383,0.34782608695652173,0.03143683906888213,0.04121606087616596,0.03659394618855499,2.48746859276655,2.8613807855648994,2.1213203435596424,2.8722813232690143
logit3=>logit1,,,"(1, 0)",,,[],2,"[5, 1]",0.6864406779661018,0.7175141242937854,0.632768361581921,0.03354333922892066,52,22,95,33,36.75,18.75,89.75,31.75,29,13,80,31,0.7899159663865547,0.7661290322580645,0.8602150537634409,0.7630301711607588,0.7110474095796676,0.8287125209049274,0.7111111111111111,0.6060606060606061,0.8108108108108109,0.031863922710558705,0.0628758252578148,0.02002017520472317,0.5689655172413792,0.7111111111111111,0.5166666666666667,0.5347964608585929,0.6316965005644251,0.4707352543290043,0.49612403100775193,0.5849056603773585,0.38095238095238093,0.027126903872616088,0.049416250516267975,0.05519697974635693,9.065732182234372,3.491060010942235,5.931905258852336,0.82915619758885
logit3=>rf=>rf=>logit1,,,"(1, 0)",,,"[22, 121]",3,"[5, 6, 6, 1]",0.6822033898305084,0.7344632768361582,0.6440677966101694,0.03422045604402746,48,22,99,32,40.0,16.25,94.75,26.0,34,13,91,23,0.8065843621399176,0.7424242424242424,0.8828828828828829,0.7710290790879284,0.7036892684583833,0.853776059016368,0.7428571428571429,0.6546762589928058,0.8053097345132744,0.02525627468586443,0.031538225069516326,0.029295452807900028,0.5765765765765766,0.7111111111111111,0.48484848484848486,0.4795815460101499,0.6158260233918129,0.39503037797492024,0.42201834862385323,0.5416666666666666,0.323943661971831,0.058176598994628695,0.06083174826227769,0.05946334292299397,5.0990195135927845,3.418698582794336,3.766629793329841,3.6742346141747673
xgb=>xgb=>logit3,,,"(0, 0)",,"[61, 103]",,2,"[2, 2, 5]",0.6963276836158192,0.7175141242937854,0.6836158192090396,0.01286784403833942,48,26,98,36,37.25,16.5,92.75,30.5,28,6,87,28,0.7967479674796748,0.7622950819672131,0.9423076923076923,0.775071283975994,0.7171330335632942,0.8536309702456022,0.763157894736842,0.6595744680851063,0.7699115044247787,0.01288947126615379,0.04368251206671371,0.07839672051445672,0.5714285714285715,0.8285714285714286,0.5625,0.5304349861871986,0.6785667737280641,0.45704533165104544,0.5,0.5272727272727272,0.3684210526315789,0.027133178010088615,0.1273015617288984,0.07809338410341118,8.870597499605086,9.526279441628825,3.897114317029974,3.2015621187164243
logit3=>svc=>mlp,[[81]],['adam'],"(0, 0)",['poly'],,[],2,"[5, 4, 0]",0.6652542372881356,0.6892655367231638,0.632768361581921,0.02273089963196479,50,18,100,31,44.5,14.75,94.75,23.0,38,13,91,20,0.7812499999999999,0.7246376811594203,0.8807339449541285,0.7617578983442651,0.6808505495213846,0.8657511640462305,0.7389558232931726,0.647887323943662,0.847457627118644,0.015380249214247814,0.028356476837178634,0.013037819764614758,0.5299145299145299,0.7045454545454546,0.4246575342465753,0.4338694858496839,0.6051240426240426,0.3401054176023788,0.38095238095238093,0.5384615384615384,0.2857142857142857,0.058060399272678795,0.062178711268042745,0.05584088521193572,4.769696007084728,2.0463381929681126,3.5619517121937516,4.636809247747852
logit3,,,"(0, 0)",,,,2,[5],0.6610169491525424,0.6779661016949152,0.6440677966101694,0.014404009925403355,40,33,91,32,36.0,24.0,90.25,26.75,30,17,88,23,0.7583333333333333,0.7520661157024794,0.8380952380952381,0.7506142306004229,0.7153819763406232,0.7921450720441338,0.7428571428571429,0.6875,0.7338709677419355,0.006413529614610203,0.023577401852428934,0.037687213174645705,0.5289256198347106,0.6530612244897959,0.4444444444444444,0.4696339187494097,0.5309438775510205,0.42575087069723405,0.42201834862385323,0.4107142857142857,0.3870967741935484,0.042883468265200494,0.08827454755796786,0.022633260358283405,3.7416573867739413,5.787918451395113,1.299038105676658,3.5619517121937516
mlp=>logit2=>logit2=>rf=>logit3=>rf=>mlp,"[[76], [128, 19]]","['sgd', 'sgd']","(0, 2)",[],,"[83, 42]",1,"[0, 3, 3, 6, 5, 6, 0]",0.693502824858757,0.7005649717514124,0.6892655367231638,0.004684498291462436,42,16,102,27,40.0,14.25,99.5,23.25,37,12,95,22,0.7937743190661479,0.7338129496402878,0.8938053097345132,0.7856651871594942,0.7133218079818168,0.8747559243659438,0.7755102040816327,0.704225352112676,0.8558558558558559,0.006749997866129475,0.011948783054125191,0.015258054895914207,0.4954128440366973,0.6470588235294118,0.4090909090909091,0.4606112819351392,0.6206211493165197,0.3673680662557781,0.4444444444444445,0.5789473684210527,0.34375,0.02035223615531685,0.025258388970039156,0.026864558830482728,2.1213203435596424,1.7853571071357126,2.692582403567252,2.165063509461097
logit1=>logit3=>logit2,,,"(1, 1)",,,,3,"[1, 5, 3]",0.672316384180791,0.6892655367231638,0.632768361581921,0.022949261030045066,43,28,94,36,38.75,19.25,87.5,31.5,36,13,76,28,0.7736625514403291,0.7230769230769231,0.87,0.7498100403465414,0.6923548796336407,0.8195205458258555,0.7004608294930875,0.6692307692307692,0.7307692307692307,0.029164233487113167,0.022465326610751325,0.05303245792686423,0.5483870967741935,0.723404255319149,0.4931506849315068,0.5196097616335431,0.6259677895981087,0.4475298935627856,0.5,0.5625,0.417910447761194,0.01921004066139773,0.0601030172827876,0.027815576475343825,2.680951323690902,5.494315243958978,7.158910531638177,3.570714214271425
mlp=>mlp=>logit3,"[[136], [4]]","['lbfgs', 'adam']","(0, 0)",,,[],1,"[0, 0, 5]",0.6624293785310734,0.6779661016949152,0.6271186440677966,0.020516721816855866,47,28,93,35,40.0,19.75,87.5,29.75,36,11,85,26,0.7622950819672131,0.7073170731707317,0.8942307692307693,0.7453831858580393,0.6870358922483234,0.8174627536681452,0.7203389830508473,0.6642857142857143,0.7522123893805309,0.015385853770496076,0.01539053487804508,0.051438954330328995,0.5511811023622047,0.7027027027027027,0.47297297297297297,0.4972941262813996,0.6092885338168357,0.4264938979571836,0.4406779661016949,0.48148148148148145,0.3561643835616438,0.0431792767127143,0.08359077705583882,0.048632990343798546,4.183300132670378,6.179603547154137,3.278719262151,3.897114317029974
logit3=>logit2=>logit2=>mlp=>mlp=>logit1,"[[133, 85], [37]]","['sgd', 'sgd']","(1, 2)",[],[],,1,"[5, 3, 3, 0, 0, 1]",0.7457627118644068,0.7796610169491526,0.7175141242937854,0.026196662416654522,34,18,110,31,31.0,14.0,103.5,28.5,26,8,97,27,0.8494208494208495,0.8088235294117647,0.9310344827586207,0.8208427894964112,0.7692625212573183,0.8805936162460886,0.7983539094650205,0.751937984496124,0.8461538461538461,0.022883269608674397,0.02304423631158081,0.034646626028174296,0.5894736842105263,0.7714285714285715,0.5185185185185185,0.5597085323903844,0.6772210965510277,0.47996790701708736,0.5283018867924527,0.6086956521739131,0.4426229508196721,0.021687878998530453,0.06039149757112954,0.028302038676549453,3.0,3.9370039370059056,5.5901699437494745,1.5
logit2=>logit1=>logit3=>logit1=>xgb,,,"(2, 1)",,[22],,2,"[3, 1, 5, 1, 2]",0.6991525423728814,0.7344632768361582,0.6779661016949152,0.021280394312597983,38,20,97,36,35.5,17.75,91.25,32.5,32,15,84,28,0.8049792531120332,0.751937984496124,0.8660714285714286,0.7736348101124496,0.7195975595985434,0.8366585185456544,0.7466666666666667,0.6885245901639344,0.8155339805825242,0.020791532011465955,0.022944926583495406,0.020955642857282374,0.584070796460177,0.6875,0.5076923076923077,0.5491787089621006,0.6467272965504098,0.4777396329635135,0.5045045045045045,0.6222222222222222,0.42424242424242425,0.028697618516433727,0.02694513290871162,0.03183784249199857,2.598076211353316,1.920286436967152,4.866980583482946,2.8722813232690143
mlp=>logit3=>logit1,"[[31, 37]]",['adam'],"(1, 0)",,,[],1,"[0, 5, 1]",0.6793785310734463,0.7457627118644068,0.6440677966101694,0.03921876660145431,45,28,94,38,37.5,19.25,89.25,31.0,31,13,83,26,0.8068669527896996,0.7479674796747967,0.8785046728971962,0.7586805351097411,0.7049133402612222,0.8244042986699053,0.7248908296943232,0.6616541353383458,0.7666666666666667,0.030136076017860086,0.042100007231718244,0.04430432992220582,0.6280991735537191,0.7450980392156863,0.5428571428571428,0.5210232664377503,0.6204560689854808,0.4538867299682008,0.46846846846846846,0.48148148148148145,0.3918918918918919,0.06269677675525959,0.0960895488844971,0.05616609076540559,6.103277807866851,5.84700778176325,4.205650960315181,4.415880433163924
logit2=>mlp=>logit1=>logit2=>logit1=>logit3,[[2]],['lbfgs'],"(2, 2)",,,,2,"[3, 0, 1, 3, 1, 5]",0.6807909604519774,0.7062146892655368,0.6610169491525424,0.01808792157466908,48,19,96,29,42.25,14.25,93.5,27.0,39,10,90,24,0.7868852459016393,0.7089552238805971,0.9056603773584906,0.7679077715681724,0.6891223895466098,0.8682296480807818,0.7531380753138075,0.6595744680851063,0.8256880733944955,0.013924497422582208,0.018160432387242617,0.030288893831941853,0.5272727272727273,0.7435897435897436,0.4117647058823529,0.4885216343732499,0.658477016962915,0.39065991313298687,0.4444444444444444,0.5957446808510638,0.3333333333333333,0.029556658391583245,0.05518405555309522,0.03312085026162851,3.491060010942235,3.491060010942235,2.29128784747792,1.8708286933869707
logit3,,,"(0, 0)",,,,2,[5],0.6694915254237288,0.6892655367231638,0.6440677966101694,0.020173526634301848,40,25,90,36,36.0,22.5,88.0,30.5,32,21,86,26,0.7619047619047619,0.7333333333333333,0.8108108108108109,0.7507259133628076,0.7101800976800976,0.7965257458268789,0.7364016736401673,0.6923076923076923,0.7787610619469026,0.009920273913891173,0.016093806710546714,0.012099619902631704,0.5669291338582677,0.631578947368421,0.5151515151515151,0.5080313916268683,0.5727663965922316,0.45740665584415585,0.45217391304347826,0.5098039215686274,0.3939393939393939,0.05217123838448824,0.045741758852389215,0.057477806230905294,3.1622776601683795,1.6583123951777,1.4142135623730951,4.55521678957215
xgb=>logit3,,,"(0, 0)",,[60],,2,"[2, 5]",0.6822033898305085,0.7062146892655368,0.6440677966101694,0.02342249145731218,39,24,96,34,35.25,21.0,89.5,31.25,29,18,82,27,0.7804878048780487,0.7583333333333333,0.8347826086956521,0.7603540759230025,0.7174077782005689,0.8095972073314242,0.722466960352423,0.6776859504132231,0.7735849056603774,0.02315434433459136,0.030686457354621537,0.025258338041102193,0.5666666666666667,0.64,0.5396825396825397,0.525984251968504,0.5987190803094693,0.4707533732863129,0.5,0.5714285714285714,0.43548387096774194,0.026787731264073196,0.02545686211611317,0.04056594093712456,3.897114317029974,2.5495097567963922,5.024937810560445,2.5860201081971503
logit3=>mlp=>mlp=>svc=>xgb,"[[62, 27, 146], [75]]","['sgd', 'adam']","(0, 0)",['poly'],[126],,1,"[5, 0, 0, 4, 2]",0.653954802259887,0.6836158192090396,0.615819209039548,0.026310644082199398,49,21,99,24,45.5,15.75,94.25,21.5,41,11,91,17,0.7795275590551182,0.6985294117647058,0.9,0.7546681160822639,0.674474978840457,0.8572600611040876,0.7301587301587302,0.65,0.8141592920353983,0.019297367640319217,0.019404666351900926,0.031043070691184466,0.4528301886792453,0.6666666666666666,0.36923076923076925,0.41204546765910793,0.580255640749864,0.3206646056576094,0.3333333333333333,0.4473684210526316,0.265625,0.04674373699209388,0.08194988896928022,0.03690769147565059,2.958039891549808,3.6996621467371855,3.112474899497183,2.692582403567252
xgb=>logit1=>mlp=>logit1=>logit3,"[[21, 123]]",['sgd'],"(2, 0)",,[114],,3,"[2, 1, 0, 1, 5]",0.6864406779661018,0.7175141242937854,0.672316384180791,0.018087921574669086,37,23,102,33,34.75,20.75,95.0,26.5,32,18,87,23,0.8031496062992126,0.7611940298507462,0.85,0.7733830920890633,0.7315854678551629,0.8204405682672682,0.7532467532467533,0.7016129032258065,0.8083333333333333,0.018544305971240092,0.021943900096205404,0.01714924611039016,0.5365853658536586,0.6226415094339622,0.4714285714285714,0.4865375676410486,0.5589879379720483,0.4308424750400592,0.44660194174757284,0.5,0.40350877192982454,0.03477296145060533,0.0468145163874962,0.02690611710877926,1.920286436967152,1.920286436967152,5.431390245600108,3.840572873934304
mlp=>logit2=>logit3=>logit1=>mlp=>logit2=>logit1,"[[117, 48], [26]]","['sgd', 'adam']","(2, 2)",,,[],2,"[0, 3, 5, 1, 0, 3, 1]",0.7033898305084746,0.7288135593220338,0.6892655367231638,0.016227578097565042,37,19,101,30,36.75,15.75,95.75,28.75,36,11,92,28,0.808,0.7318840579710145,0.9017857142857143,0.7846055685823541,0.7224989552894017,0.8586912805662806,0.7698744769874477,0.7175572519083969,0.8288288288288288,0.014910156218021116,0.00563554573437399,0.028122879418417845,0.5384615384615385,0.717948717948718,0.45454545454545453,0.5229944751683883,0.6494950442931811,0.4388694638694639,0.5045045045045046,0.6086956521739131,0.4307692307692308,0.012257532312154725,0.04424406699592903,0.009711324714035454,0.4330127018922193,3.112474899497183,3.344772040064913,0.82915619758885
svc=>logit3=>xgb=>logit2=>logit2=>xgb=>svc,,,"(0, 2)","['linear', 'rbf']","[120, 102]",,2,"[4, 5, 2, 3, 3, 2, 4]",0.673728813559322,0.6892655367231638,0.655367231638418,0.012231997228593772,36,37,86,42,29.0,28.75,82.75,36.5,20,22,78,34,0.7577092511013217,0.7959183673469388,0.794392523364486,0.7411516353187783,0.7435067954548473,0.7433229906334475,0.7288888888888888,0.7008547008547008,0.6782608695652174,0.011414161867741175,0.04250621357157732,0.042127542421918136,0.5957446808510638,0.6071428571428571,0.6774193548387096,0.5573720343344019,0.5627274097210806,0.5615127995419076,0.5271317829457365,0.5316455696202531,0.4857142857142857,0.026415853086213706,0.0285161460359894,0.07862642069021453,6.745368781616021,5.539629951540085,3.112474899497183,3.278719262151
